participantIdFrom,participantIdTo,weekday,weight
445,345,Monday,2
445,345,Tuesday,2
445,345,Wednesday,2
445,345,Thursday,2
445,345,Friday,2
445,345,Saturday,2
445,374,Sunday,2
445,374,Monday,2
445,374,Tuesday,2
445,374,Wednesday,2
445,374,Thursday,2
445,374,Friday,2
445,374,Saturday,2
445,400,Sunday,2
445,400,Monday,2
445,400,Tuesday,2
445,400,Wednesday,2
445,400,Friday,2
445,400,Saturday,2
445,409,Sunday,2
445,409,Monday,2
445,409,Tuesday,2
445,409,Wednesday,2
445,409,Thursday,2
445,409,Friday,2
445,409,Saturday,3
445,412,Sunday,2
445,412,Monday,2
445,412,Tuesday,2
445,412,Wednesday,2
445,412,Thursday,3
445,412,Friday,3
445,412,Saturday,2
445,416,Sunday,2
445,416,Monday,2
445,416,Tuesday,2
445,416,Wednesday,2
445,416,Friday,2
445,416,Saturday,2
445,427,Sunday,4
445,427,Monday,4
445,427,Tuesday,4
445,427,Wednesday,4
445,427,Thursday,5
445,427,Friday,4
445,427,Saturday,4
445,437,Sunday,4
445,437,Monday,4
445,437,Tuesday,4
445,437,Wednesday,4
445,437,Thursday,4
445,437,Friday,3
445,437,Saturday,4
445,463,Sunday,4
445,463,Monday,4
445,463,Tuesday,4
445,463,Wednesday,5
445,463,Thursday,5
445,463,Friday,4
445,463,Saturday,4
445,473,Sunday,2
445,473,Monday,2
445,473,Tuesday,2
445,473,Wednesday,2
445,473,Thursday,2
445,473,Friday,2
445,473,Saturday,2
445,495,Sunday,4
445,495,Monday,4
445,495,Tuesday,4
445,495,Wednesday,4
445,495,Thursday,4
445,495,Friday,3
445,495,Saturday,4
445,555,Wednesday,2
445,555,Thursday,2
445,984,Sunday,2
445,984,Monday,2
445,984,Tuesday,2
445,984,Wednesday,2
445,984,Thursday,2
445,984,Friday,2
445,984,Saturday,3
445,1002,Sunday,2
445,1002,Monday,3
445,1002,Tuesday,2
445,1002,Wednesday,2
445,1002,Thursday,2
445,1002,Friday,2
445,1002,Saturday,2
446,171,Monday,2
446,171,Tuesday,2
446,171,Wednesday,2
446,171,Thursday,2
446,228,Sunday,4
446,228,Monday,4
446,228,Tuesday,4
446,228,Wednesday,4
446,228,Thursday,5
446,228,Friday,4
446,228,Saturday,4
446,316,Sunday,2
446,316,Monday,3
446,316,Tuesday,3
446,316,Wednesday,2
446,316,Thursday,2
446,316,Friday,2
446,316,Saturday,2
446,600,Monday,2
446,600,Tuesday,2
446,600,Wednesday,2
446,600,Thursday,2
446,736,Sunday,3
446,736,Monday,4
446,736,Tuesday,4
446,736,Wednesday,5
446,736,Thursday,5
446,736,Friday,4
446,736,Saturday,4
446,826,Monday,2
446,826,Tuesday,2
446,826,Wednesday,2
446,826,Thursday,2
446,888,Monday,2
446,888,Tuesday,2
446,888,Wednesday,2
446,888,Thursday,2
446,962,Monday,2
446,962,Tuesday,2
446,962,Wednesday,2
446,962,Thursday,2
447,11,Monday,2
447,11,Tuesday,2
447,11,Wednesday,2
447,11,Thursday,2
447,90,Sunday,2
447,90,Monday,2
447,90,Tuesday,2
447,90,Wednesday,3
447,90,Thursday,2
447,90,Friday,2
447,90,Saturday,2
447,258,Sunday,3
447,258,Monday,3
447,258,Tuesday,3
447,258,Wednesday,3
447,258,Thursday,4
447,258,Friday,3
447,258,Saturday,3
447,299,Wednesday,2
447,299,Thursday,2
447,305,Wednesday,2
447,305,Thursday,2
447,323,Sunday,4
447,323,Monday,4
447,323,Tuesday,4
447,323,Wednesday,5
447,323,Thursday,5
447,323,Friday,4
447,323,Saturday,4
447,336,Sunday,3
447,336,Monday,3
447,336,Tuesday,3
447,336,Wednesday,3
447,336,Thursday,3
447,336,Friday,2
447,336,Saturday,2
447,349,Sunday,4
447,349,Monday,4
447,349,Tuesday,4
447,349,Wednesday,4
447,349,Thursday,4
447,349,Friday,3
447,349,Saturday,4
447,357,Sunday,4
447,357,Monday,4
447,357,Tuesday,4
447,357,Wednesday,4
447,357,Thursday,4
447,357,Friday,3
447,357,Saturday,4
447,417,Sunday,4
447,417,Monday,4
447,417,Tuesday,4
447,417,Wednesday,4
447,417,Thursday,3
447,417,Friday,3
447,417,Saturday,4
447,426,Sunday,2
447,426,Monday,2
447,426,Tuesday,2
447,426,Wednesday,2
447,426,Thursday,2
447,426,Friday,2
447,426,Saturday,2
447,435,Sunday,3
447,435,Monday,3
447,435,Tuesday,3
447,435,Wednesday,3
447,435,Thursday,3
447,435,Friday,2
447,435,Saturday,2
447,450,Sunday,3
447,450,Monday,2
447,450,Tuesday,3
447,450,Wednesday,3
447,450,Thursday,3
447,450,Friday,3
447,450,Saturday,3
447,484,Wednesday,2
447,484,Thursday,2
447,492,Sunday,2
447,492,Friday,2
447,492,Saturday,2
447,693,Sunday,3
447,693,Monday,3
447,693,Tuesday,2
447,693,Wednesday,2
447,693,Thursday,2
447,693,Friday,2
447,693,Saturday,2
447,803,Sunday,3
447,803,Monday,3
447,803,Tuesday,3
447,803,Wednesday,2
447,803,Thursday,3
447,803,Friday,3
447,803,Saturday,3
447,948,Sunday,3
447,948,Monday,3
447,948,Tuesday,3
447,948,Wednesday,2
447,948,Thursday,2
447,948,Friday,2
447,948,Saturday,2
447,1009,Sunday,4
447,1009,Monday,3
447,1009,Tuesday,3
447,1009,Wednesday,4
447,1009,Thursday,4
447,1009,Friday,4
447,1009,Saturday,4
448,269,Monday,2
448,269,Tuesday,2
448,269,Wednesday,2
448,269,Thursday,2
448,289,Sunday,4
448,289,Monday,4
448,289,Tuesday,4
448,289,Wednesday,4
448,289,Thursday,4
448,289,Friday,3
448,289,Saturday,3
448,378,Sunday,4
448,378,Monday,3
448,378,Tuesday,3
448,378,Wednesday,4
448,378,Thursday,4
448,378,Friday,4
448,378,Saturday,4
448,389,Sunday,2
448,389,Monday,2
448,389,Thursday,2
448,389,Friday,2
448,389,Saturday,2
448,398,Thursday,2
448,403,Thursday,2
448,408,Sunday,4
448,408,Monday,4
448,408,Tuesday,4
448,408,Wednesday,4
448,408,Thursday,5
448,408,Friday,4
448,408,Saturday,4
448,409,Sunday,2
448,409,Monday,2
448,409,Tuesday,2
448,409,Wednesday,3
448,409,Thursday,3
448,409,Friday,3
448,409,Saturday,2
448,424,Thursday,2
448,430,Sunday,2
448,430,Monday,2
448,430,Tuesday,2
448,430,Wednesday,2
448,430,Thursday,3
448,430,Friday,2
448,430,Saturday,2
448,443,Sunday,2
448,443,Monday,2
448,443,Tuesday,2
448,443,Wednesday,2
448,443,Thursday,3
448,443,Friday,2
448,443,Saturday,2
448,450,Thursday,2
448,451,Sunday,4
448,451,Monday,4
448,451,Tuesday,5
448,451,Wednesday,5
448,451,Thursday,5
448,451,Friday,4
448,451,Saturday,4
448,659,Sunday,3
448,659,Monday,2
448,659,Tuesday,2
448,659,Wednesday,2
448,659,Thursday,2
448,659,Friday,2
448,659,Saturday,3
448,984,Sunday,4
448,984,Monday,4
448,984,Tuesday,4
448,984,Wednesday,5
448,984,Thursday,5
448,984,Friday,4
448,984,Saturday,4
448,991,Thursday,2
448,997,Thursday,2
449,125,Sunday,2
449,125,Monday,2
449,125,Tuesday,2
449,125,Wednesday,2
449,125,Thursday,2
449,125,Friday,2
449,125,Saturday,2
449,284,Sunday,4
449,284,Monday,4
449,284,Tuesday,4
449,284,Wednesday,4
449,284,Thursday,3
449,284,Friday,4
449,284,Saturday,4
449,317,Thursday,2
449,360,Sunday,2
449,360,Monday,3
449,360,Tuesday,3
449,360,Wednesday,3
449,360,Thursday,3
449,360,Friday,2
449,360,Saturday,2
449,418,Sunday,4
449,418,Monday,4
449,418,Tuesday,4
449,418,Wednesday,4
449,418,Thursday,4
449,418,Friday,3
449,418,Saturday,4
449,543,Sunday,2
449,543,Monday,3
449,543,Tuesday,2
449,543,Wednesday,2
449,543,Thursday,2
449,543,Friday,2
449,543,Saturday,2
450,258,Sunday,3
450,258,Monday,3
450,258,Tuesday,3
450,258,Wednesday,3
450,258,Thursday,4
450,258,Friday,3
450,258,Saturday,3
450,348,Sunday,4
450,348,Monday,4
450,348,Tuesday,4
450,348,Wednesday,5
450,348,Thursday,5
450,348,Friday,4
450,348,Saturday,4
450,357,Sunday,4
450,357,Monday,4
450,357,Tuesday,4
450,357,Wednesday,4
450,357,Thursday,4
450,357,Friday,4
450,357,Saturday,4
450,398,Sunday,3
450,398,Monday,3
450,398,Tuesday,3
450,398,Wednesday,3
450,398,Thursday,2
450,403,Sunday,2
450,403,Monday,2
450,403,Tuesday,2
450,403,Wednesday,2
450,403,Thursday,2
450,417,Sunday,3
450,417,Monday,3
450,417,Tuesday,4
450,417,Wednesday,4
450,417,Thursday,4
450,417,Friday,3
450,417,Saturday,3
450,435,Sunday,3
450,435,Monday,3
450,435,Tuesday,2
450,435,Wednesday,2
450,435,Thursday,2
450,435,Friday,2
450,435,Saturday,2
450,447,Sunday,3
450,447,Monday,2
450,447,Tuesday,3
450,447,Wednesday,3
450,447,Thursday,3
450,447,Friday,3
450,447,Saturday,3
450,448,Thursday,2
450,492,Sunday,4
450,492,Monday,4
450,492,Tuesday,4
450,492,Wednesday,4
450,492,Thursday,4
450,492,Friday,4
450,492,Saturday,4
450,569,Sunday,2
450,569,Monday,2
450,569,Tuesday,2
450,569,Wednesday,2
450,569,Thursday,2
450,569,Friday,2
450,569,Saturday,2
450,613,Sunday,3
450,613,Monday,2
450,613,Tuesday,2
450,613,Wednesday,2
450,613,Thursday,2
450,613,Friday,2
450,613,Saturday,2
450,686,Sunday,3
450,686,Monday,3
450,686,Tuesday,3
450,686,Wednesday,2
450,686,Thursday,2
450,686,Friday,2
450,686,Saturday,2
450,693,Sunday,3
450,693,Monday,3
450,693,Tuesday,3
450,693,Wednesday,3
450,693,Thursday,3
450,693,Friday,2
450,693,Saturday,2
450,738,Sunday,2
450,738,Monday,2
450,738,Tuesday,2
450,738,Wednesday,2
450,738,Thursday,2
450,738,Friday,2
450,738,Saturday,2
450,926,Sunday,2
450,926,Monday,2
450,926,Tuesday,2
450,926,Wednesday,2
450,926,Thursday,2
450,926,Friday,2
450,926,Saturday,2
451,83,Sunday,3
451,83,Monday,2
451,83,Tuesday,2
451,83,Wednesday,2
451,83,Thursday,2
451,83,Friday,2
451,83,Saturday,2
451,448,Sunday,4
451,448,Monday,4
451,448,Tuesday,5
451,448,Wednesday,5
451,448,Thursday,5
451,448,Friday,4
451,448,Saturday,4
452,72,Sunday,2
452,72,Monday,2
452,72,Tuesday,2
452,72,Wednesday,2
452,72,Thursday,3
452,72,Friday,3
452,72,Saturday,2
452,89,Sunday,3
452,89,Monday,3
452,89,Tuesday,3
452,89,Wednesday,3
452,89,Thursday,4
452,89,Friday,3
452,89,Saturday,3
452,157,Sunday,4
452,157,Monday,4
452,157,Tuesday,4
452,157,Wednesday,4
452,157,Thursday,4
452,157,Friday,3
452,157,Saturday,3
452,283,Sunday,3
452,283,Monday,3
452,283,Tuesday,4
452,283,Wednesday,4
452,283,Thursday,4
452,283,Friday,3
452,283,Saturday,3
452,355,Thursday,2
452,432,Sunday,4
452,432,Monday,4
452,432,Tuesday,4
452,432,Wednesday,4
452,432,Thursday,4
452,432,Friday,3
452,432,Saturday,4
452,484,Sunday,2
452,484,Monday,2
452,484,Tuesday,2
452,484,Wednesday,2
452,484,Thursday,2
452,484,Saturday,2
452,495,Sunday,4
452,495,Monday,4
452,495,Tuesday,4
452,495,Wednesday,5
452,495,Thursday,5
452,495,Friday,4
452,495,Saturday,4
452,559,Sunday,3
452,559,Monday,3
452,559,Tuesday,3
452,559,Wednesday,3
452,559,Thursday,4
452,559,Friday,3
452,559,Saturday,3
452,573,Sunday,2
452,573,Monday,2
452,573,Tuesday,2
452,573,Wednesday,2
452,573,Thursday,2
452,573,Saturday,2
452,680,Sunday,2
452,680,Monday,3
452,680,Tuesday,2
452,680,Wednesday,2
452,680,Thursday,2
452,680,Friday,2
452,680,Saturday,2
452,705,Sunday,3
452,705,Monday,3
452,705,Tuesday,3
452,705,Wednesday,3
452,705,Thursday,4
452,705,Friday,3
452,705,Saturday,3
452,730,Sunday,4
452,730,Monday,4
452,730,Tuesday,4
452,730,Wednesday,4
452,730,Thursday,4
452,730,Friday,3
452,730,Saturday,4
452,991,Sunday,2
452,991,Monday,2
452,991,Tuesday,2
452,991,Wednesday,2
452,991,Thursday,2
452,991,Saturday,2
453,77,Sunday,2
453,77,Monday,2
453,77,Tuesday,2
453,77,Wednesday,3
453,77,Thursday,2
453,77,Friday,2
453,77,Saturday,2
453,260,Sunday,2
453,260,Monday,2
453,260,Tuesday,2
453,260,Wednesday,2
453,260,Thursday,3
453,260,Friday,2
453,260,Saturday,2
453,261,Sunday,2
453,261,Monday,2
453,261,Tuesday,3
453,261,Wednesday,4
453,261,Thursday,4
453,261,Friday,3
453,261,Saturday,3
453,271,Sunday,2
453,271,Monday,2
453,271,Tuesday,2
453,271,Wednesday,2
453,271,Thursday,2
453,299,Sunday,4
453,299,Monday,4
453,299,Tuesday,4
453,299,Wednesday,4
453,299,Thursday,4
453,299,Friday,3
453,299,Saturday,3
453,305,Sunday,4
453,305,Monday,4
453,305,Tuesday,4
453,305,Wednesday,4
453,305,Thursday,5
453,305,Friday,4
453,305,Saturday,4
453,311,Sunday,3
453,311,Monday,3
453,311,Tuesday,3
453,311,Wednesday,4
453,311,Thursday,4
453,311,Friday,3
453,311,Saturday,3
453,350,Sunday,4
453,350,Monday,4
453,350,Tuesday,4
453,350,Wednesday,4
453,350,Thursday,3
453,350,Friday,3
453,350,Saturday,3
453,408,Sunday,2
453,408,Monday,2
453,408,Tuesday,2
453,408,Wednesday,2
453,408,Thursday,2
453,409,Sunday,2
453,409,Monday,2
453,409,Tuesday,2
453,409,Wednesday,2
453,409,Thursday,2
453,409,Friday,2
453,409,Saturday,2
453,431,Sunday,4
453,431,Monday,4
453,431,Tuesday,3
453,431,Wednesday,4
453,431,Thursday,4
453,431,Friday,4
453,431,Saturday,4
453,473,Sunday,4
453,473,Monday,3
453,473,Tuesday,4
453,473,Wednesday,4
453,473,Thursday,4
453,473,Friday,3
453,473,Saturday,4
453,481,Sunday,2
453,481,Monday,2
453,481,Tuesday,2
453,481,Wednesday,2
453,481,Thursday,3
453,481,Friday,2
453,481,Saturday,2
453,487,Sunday,3
453,487,Monday,2
453,487,Tuesday,2
453,487,Wednesday,2
453,487,Thursday,2
453,487,Friday,3
453,487,Saturday,3
453,488,Sunday,3
453,488,Monday,3
453,488,Tuesday,3
453,488,Wednesday,4
453,488,Thursday,4
453,488,Friday,3
453,488,Saturday,3
453,637,Sunday,3
453,637,Monday,3
453,637,Tuesday,3
453,637,Wednesday,4
453,637,Thursday,4
453,637,Friday,3
453,637,Saturday,3
453,704,Wednesday,2
453,704,Thursday,2
453,752,Sunday,3
453,752,Monday,2
453,752,Tuesday,2
453,752,Wednesday,2
453,752,Thursday,2
453,752,Friday,2
453,752,Saturday,3
453,813,Wednesday,2
453,813,Thursday,2
453,865,Sunday,2
453,865,Monday,2
453,865,Tuesday,2
454,55,Sunday,2
454,55,Monday,2
454,55,Tuesday,2
454,55,Wednesday,2
454,55,Thursday,2
454,55,Friday,2
454,282,Sunday,4
454,282,Monday,4
454,282,Tuesday,4
454,282,Wednesday,4
454,282,Thursday,4
454,282,Friday,3
454,282,Saturday,3
454,506,Sunday,2
454,506,Monday,2
454,506,Tuesday,2
454,506,Wednesday,2
454,506,Thursday,2
454,506,Saturday,2
454,736,Sunday,3
454,736,Monday,3
454,736,Tuesday,3
454,736,Wednesday,3
454,736,Thursday,2
454,736,Friday,2
454,736,Saturday,2
454,800,Sunday,2
454,800,Wednesday,2
454,800,Thursday,2
454,800,Friday,2
454,800,Saturday,2
454,850,Sunday,3
454,850,Monday,3
454,850,Tuesday,3
454,850,Wednesday,3
454,850,Thursday,2
454,850,Friday,3
454,850,Saturday,3
454,881,Sunday,2
454,881,Monday,2
454,881,Tuesday,2
454,881,Wednesday,2
454,881,Thursday,2
454,881,Friday,2
454,881,Saturday,2
454,904,Wednesday,2
454,904,Thursday,2
454,962,Sunday,3
454,962,Monday,3
454,962,Tuesday,3
454,962,Wednesday,3
454,962,Thursday,3
454,962,Friday,3
454,962,Saturday,3
455,266,Sunday,3
455,266,Monday,4
455,266,Tuesday,4
455,266,Wednesday,4
455,266,Thursday,4
455,266,Friday,3
455,266,Saturday,3
455,459,Sunday,4
455,459,Monday,4
455,459,Tuesday,4
455,459,Wednesday,4
455,459,Thursday,4
455,459,Friday,3
455,459,Saturday,3
455,460,Sunday,2
455,460,Monday,2
455,460,Tuesday,2
455,460,Wednesday,2
455,460,Thursday,2
455,460,Friday,2
455,476,Tuesday,2
455,476,Wednesday,2
455,476,Thursday,2
455,476,Friday,2
455,476,Saturday,2
455,796,Thursday,2
455,874,Sunday,3
455,874,Monday,4
455,874,Tuesday,4
455,874,Wednesday,4
455,874,Thursday,4
455,874,Friday,3
455,874,Saturday,3
455,960,Sunday,2
455,960,Monday,2
455,960,Tuesday,2
455,960,Wednesday,2
455,960,Thursday,2
455,960,Friday,2
455,960,Saturday,2
456,159,Sunday,4
456,159,Monday,4
456,159,Tuesday,4
456,159,Wednesday,5
456,159,Thursday,5
456,159,Friday,4
456,159,Saturday,4
456,255,Sunday,4
456,255,Monday,4
456,255,Tuesday,4
456,255,Wednesday,4
456,255,Thursday,4
456,255,Friday,3
456,255,Saturday,3
456,281,Monday,2
456,281,Tuesday,2
456,281,Wednesday,2
456,281,Thursday,2
456,342,Sunday,4
456,342,Monday,4
456,342,Tuesday,4
456,342,Wednesday,4
456,342,Thursday,5
456,342,Friday,4
456,342,Saturday,4
456,359,Monday,2
456,359,Tuesday,2
456,359,Wednesday,2
456,359,Thursday,2
456,363,Monday,2
456,363,Tuesday,2
456,363,Wednesday,2
456,363,Thursday,2
456,370,Monday,2
456,370,Tuesday,2
456,370,Wednesday,2
456,394,Sunday,4
456,394,Monday,4
456,394,Tuesday,4
456,394,Wednesday,5
456,394,Thursday,5
456,394,Friday,4
456,394,Saturday,4
456,436,Sunday,2
456,436,Monday,2
456,436,Tuesday,2
456,436,Wednesday,2
456,436,Thursday,3
456,436,Friday,2
456,436,Saturday,2
456,460,Sunday,4
456,460,Monday,4
456,460,Tuesday,4
456,460,Wednesday,5
456,460,Thursday,5
456,460,Friday,4
456,460,Saturday,4
456,461,Sunday,3
456,461,Monday,3
456,461,Tuesday,3
456,461,Wednesday,2
456,461,Thursday,2
456,461,Friday,2
456,461,Saturday,2
456,478,Sunday,4
456,478,Monday,4
456,478,Tuesday,4
456,478,Wednesday,4
456,478,Thursday,4
456,478,Friday,3
456,478,Saturday,3
456,503,Monday,2
456,503,Tuesday,2
456,503,Wednesday,2
456,503,Thursday,2
456,551,Monday,2
456,551,Tuesday,2
456,551,Wednesday,2
456,551,Thursday,2
456,686,Sunday,4
456,686,Monday,4
456,686,Tuesday,4
456,686,Wednesday,4
456,686,Thursday,5
456,686,Friday,4
456,686,Saturday,4
456,705,Sunday,3
456,705,Monday,3
456,705,Tuesday,3
456,705,Wednesday,3
456,705,Thursday,3
456,705,Friday,2
456,705,Saturday,2
456,811,Sunday,3
456,811,Monday,3
456,811,Tuesday,3
456,811,Wednesday,2
456,811,Thursday,2
456,811,Friday,2
456,811,Saturday,2
456,988,Monday,2
456,988,Tuesday,2
456,988,Wednesday,2
456,988,Thursday,2
457,437,Sunday,3
457,437,Monday,3
457,437,Tuesday,3
457,437,Wednesday,3
457,437,Thursday,3
457,437,Friday,3
457,437,Saturday,3
457,581,Sunday,4
457,581,Monday,4
457,581,Tuesday,4
457,581,Wednesday,4
457,581,Thursday,5
457,581,Friday,4
457,581,Saturday,4
457,783,Sunday,4
457,783,Monday,4
457,783,Tuesday,4
457,783,Wednesday,4
457,783,Thursday,4
457,783,Friday,4
457,783,Saturday,4
457,836,Thursday,2
458,259,Sunday,2
458,259,Monday,2
458,259,Tuesday,2
458,259,Wednesday,2
458,259,Thursday,2
458,259,Friday,2
458,268,Sunday,2
458,268,Monday,2
458,268,Tuesday,2
458,268,Wednesday,2
458,268,Thursday,3
458,268,Friday,2
458,268,Saturday,2
458,335,Sunday,3
458,335,Monday,3
458,335,Tuesday,3
458,335,Wednesday,3
458,335,Thursday,3
458,335,Friday,3
458,335,Saturday,3
458,704,Sunday,3
458,704,Monday,3
458,704,Tuesday,3
458,704,Wednesday,2
458,704,Thursday,2
458,704,Friday,2
458,704,Saturday,2
458,733,Monday,2
458,733,Tuesday,2
458,733,Wednesday,2
458,733,Thursday,2
458,734,Sunday,4
458,734,Monday,4
458,734,Tuesday,4
458,734,Wednesday,4
458,734,Thursday,4
458,734,Friday,3
458,734,Saturday,4
459,128,Monday,2
459,128,Tuesday,2
459,128,Wednesday,2
459,128,Thursday,2
459,141,Monday,2
459,141,Tuesday,2
459,141,Wednesday,2
459,141,Thursday,2
459,159,Monday,2
459,159,Tuesday,2
459,159,Wednesday,2
459,159,Thursday,2
459,255,Sunday,4
459,255,Monday,3
459,255,Tuesday,3
459,255,Wednesday,3
459,255,Thursday,3
459,255,Friday,3
459,255,Saturday,3
459,266,Sunday,2
459,266,Monday,2
459,266,Tuesday,2
459,266,Wednesday,2
459,266,Thursday,2
459,266,Friday,2
459,266,Saturday,2
459,342,Monday,2
459,342,Tuesday,2
459,342,Wednesday,2
459,342,Thursday,2
459,394,Monday,2
459,394,Tuesday,2
459,394,Wednesday,2
459,394,Thursday,2
459,426,Monday,2
459,426,Tuesday,2
459,426,Wednesday,2
459,426,Thursday,2
459,455,Sunday,4
459,455,Monday,4
459,455,Tuesday,4
459,455,Wednesday,4
459,455,Thursday,4
459,455,Friday,3
459,455,Saturday,3
459,460,Sunday,4
459,460,Monday,4
459,460,Tuesday,4
459,460,Wednesday,4
459,460,Thursday,5
459,460,Friday,4
459,460,Saturday,4
459,478,Sunday,3
459,478,Monday,3
459,478,Tuesday,3
459,478,Wednesday,3
459,478,Thursday,3
459,478,Friday,2
459,478,Saturday,2
459,960,Sunday,2
459,960,Monday,2
459,960,Tuesday,2
459,960,Wednesday,2
459,960,Thursday,2
459,960,Friday,2
459,960,Saturday,2
459,1008,Monday,2
459,1008,Tuesday,2
459,1008,Wednesday,2
459,1008,Thursday,2
460,255,Sunday,4
460,255,Monday,4
460,255,Tuesday,4
460,255,Wednesday,4
460,255,Thursday,4
460,255,Friday,3
460,255,Saturday,3
460,274,Sunday,2
460,274,Friday,2
460,274,Saturday,2
460,342,Sunday,3
460,342,Monday,4
460,342,Tuesday,4
460,342,Wednesday,5
460,342,Thursday,4
460,342,Friday,4
460,342,Saturday,3
460,359,Sunday,2
460,359,Monday,2
460,359,Tuesday,2
460,359,Wednesday,2
460,359,Thursday,2
460,359,Friday,2
460,370,Monday,3
460,370,Tuesday,3
460,370,Wednesday,3
460,370,Thursday,3
460,370,Friday,2
460,370,Saturday,2
460,371,Sunday,3
460,371,Monday,3
460,371,Tuesday,3
460,371,Wednesday,3
460,371,Thursday,3
460,371,Friday,2
460,371,Saturday,2
460,390,Sunday,3
460,390,Monday,3
460,390,Tuesday,3
460,390,Wednesday,3
460,390,Thursday,3
460,390,Friday,2
460,390,Saturday,2
460,394,Sunday,4
460,394,Monday,4
460,394,Tuesday,4
460,394,Wednesday,4
460,394,Thursday,4
460,394,Friday,3
460,394,Saturday,3
460,398,Sunday,2
460,398,Monday,2
460,398,Tuesday,2
460,398,Wednesday,2
460,398,Thursday,2
460,398,Friday,3
460,398,Saturday,2
460,436,Sunday,2
460,436,Monday,3
460,436,Tuesday,3
460,436,Wednesday,3
460,436,Thursday,3
460,436,Friday,2
460,436,Saturday,2
460,455,Sunday,2
460,455,Monday,2
460,455,Tuesday,2
460,455,Wednesday,2
460,455,Thursday,2
460,455,Friday,2
460,456,Sunday,4
460,456,Monday,4
460,456,Tuesday,4
460,456,Wednesday,5
460,456,Thursday,5
460,456,Friday,4
460,456,Saturday,4
460,459,Sunday,4
460,459,Monday,4
460,459,Tuesday,4
460,459,Wednesday,4
460,459,Thursday,5
460,459,Friday,4
460,459,Saturday,4
460,461,Sunday,4
460,461,Monday,4
460,461,Tuesday,5
460,461,Wednesday,5
460,461,Thursday,5
460,461,Friday,4
460,461,Saturday,4
460,469,Sunday,3
460,469,Monday,2
460,469,Tuesday,2
460,469,Wednesday,2
460,469,Thursday,2
460,469,Friday,2
460,469,Saturday,2
460,478,Sunday,3
460,478,Monday,3
460,478,Tuesday,3
460,478,Wednesday,4
460,478,Thursday,4
460,478,Friday,3
460,478,Saturday,3
460,705,Sunday,2
460,705,Monday,2
460,705,Tuesday,2
460,705,Wednesday,2
460,705,Thursday,2
460,705,Friday,2
460,1004,Sunday,3
460,1004,Monday,3
460,1004,Tuesday,3
460,1004,Wednesday,2
460,1004,Thursday,2
460,1004,Friday,2
460,1004,Saturday,2
461,342,Sunday,3
461,342,Monday,3
461,342,Tuesday,3
461,342,Wednesday,2
461,342,Thursday,2
461,342,Friday,2
461,342,Saturday,2
461,394,Sunday,3
461,394,Monday,2
461,394,Tuesday,2
461,394,Wednesday,2
461,394,Thursday,2
461,394,Friday,2
461,394,Saturday,2
461,456,Sunday,3
461,456,Monday,3
461,456,Tuesday,3
461,456,Wednesday,2
461,456,Thursday,2
461,456,Friday,2
461,456,Saturday,2
461,460,Sunday,4
461,460,Monday,4
461,460,Tuesday,5
461,460,Wednesday,5
461,460,Thursday,5
461,460,Friday,4
461,460,Saturday,4
461,478,Sunday,3
461,478,Monday,3
461,478,Tuesday,2
461,478,Wednesday,2
461,478,Thursday,2
461,478,Friday,2
461,478,Saturday,2
461,686,Sunday,3
461,686,Monday,3
461,686,Tuesday,2
461,686,Wednesday,2
461,686,Thursday,2
461,686,Friday,2
461,686,Saturday,2
461,811,Sunday,3
461,811,Monday,3
461,811,Tuesday,2
461,811,Wednesday,2
461,811,Thursday,2
461,811,Friday,2
461,811,Saturday,2
462,90,Sunday,3
462,90,Monday,3
462,90,Tuesday,3
462,90,Wednesday,4
462,90,Thursday,4
462,90,Friday,3
462,90,Saturday,3
462,110,Monday,2
462,110,Tuesday,2
462,110,Wednesday,2
462,110,Thursday,2
462,273,Sunday,4
462,273,Monday,4
462,273,Tuesday,4
462,273,Wednesday,4
462,273,Thursday,4
462,273,Friday,3
462,273,Saturday,3
462,287,Sunday,2
462,287,Monday,2
462,287,Tuesday,3
462,287,Wednesday,3
462,287,Thursday,3
462,287,Friday,2
462,287,Saturday,2
462,291,Sunday,2
462,291,Monday,2
462,291,Tuesday,2
462,291,Wednesday,2
462,291,Thursday,3
462,291,Friday,2
462,291,Saturday,2
462,325,Monday,2
462,325,Tuesday,2
462,325,Wednesday,2
462,325,Thursday,2
462,400,Sunday,4
462,400,Monday,4
462,400,Tuesday,4
462,400,Wednesday,4
462,400,Thursday,5
462,400,Friday,4
462,400,Saturday,4
462,431,Sunday,3
462,431,Monday,3
462,431,Tuesday,3
462,431,Wednesday,3
462,431,Thursday,3
462,431,Friday,2
462,431,Saturday,3
462,435,Monday,2
462,435,Tuesday,2
462,435,Wednesday,2
462,435,Thursday,2
462,441,Sunday,4
462,441,Monday,4
462,441,Tuesday,4
462,441,Wednesday,4
462,441,Thursday,5
462,441,Friday,4
462,441,Saturday,4
462,478,Sunday,3
462,478,Monday,3
462,478,Tuesday,3
462,478,Wednesday,3
462,478,Thursday,3
462,478,Friday,2
462,478,Saturday,3
462,479,Sunday,4
462,479,Monday,4
462,479,Tuesday,3
462,479,Wednesday,4
462,479,Thursday,4
462,479,Friday,4
462,479,Saturday,4
462,669,Monday,2
462,669,Tuesday,2
462,669,Wednesday,2
462,669,Thursday,2
462,922,Sunday,2
462,922,Monday,2
462,922,Tuesday,3
462,922,Wednesday,3
462,922,Thursday,2
462,922,Friday,2
462,922,Saturday,2
